Sentences,Sentiment
"Thanh khoản thị trường cải thiện đáng kể. Giá trị giao dịch bình quân ba sàn tăng 6,9% so với tháng trước và tăng 55,2% so với cùng kỳ lên 21.216 tỷ đồng/phiên giao dịch, trong đó HOSE: 18.397 tỷ đồng/phiên, +8,0% so với tháng trước; HNX: 1.734 tỷ đồng/phiên, -9,6% so với tháng trước; UPCoM: 1.085 tỷ đồng/phiên, +19,4% so với tháng trước).Khối ngoại ghi nhận bán ròng 1.926 tỷ đồng trong tháng 7/2023 (gấp 4,7 lần so với tháng trước) chủ yếu là do dòng vốn ngắn hạn có xu hướng chảy khỏi thị trường Việt Nam trong bối cảnh lãi suất tại Việt Nam quay đầu giảm và trở nên kém hấp dẫn hơn so với mặt bằng lãi suất một số thị trường trong khu vực và các thị trường phát triển khác.Sau khi bán ròng 1.926 tỷ đồng trong tháng 7/2023, giá trị mua bán ròng lũy kế từ đầu năm 2023 của khối ngoại giảm còn 11 tỷ đồng",0
"Tuy nhiên, việc Việt Nam đi ngược thế giới trong điều hành lãi suất gần đây có thể tạo nên những áp lực về tỷ giá khiến dòng vốn đầu tư nước ngoài trở nên thận trọng hơn. Nếu điều này là đúng, việc SBV tiếp tục hạ lãi suất điều hành ngược chiều với FED và ECB một lần nữa có thể tạo hiệu ứng tiêu cực về dòng vốn nước ngoài thời gian tới.Đồng quan điểm, theo SSI Research, xu hướng dòng vốn từ các quỹ đầu tư vào thị trường chứng khoán yếu dần trong tháng 4 và tiếp tục duy trì quan điểm thận trọng đối với dòng vốn vào các quỹ ETF và chủ động trong thời gian tới",-1
"Một cuộc khảo sát theo thời gian thực do nhóm nghiên cứu của Nomura thực hiện cho thấy hơn 32% số người trả lời dự báo Ngân hàng Trung ương Hàn Quốc (BOK) sẽ là ngân hàng trung ương đầu tiên cắt giảm lãi suất ở châu Á sau Ngân hàng Trung ương Trung Quốc (PBOC). Tiếp đó sẽ là các ngân hàng trung ương của Indonesia, Philippines và Ấn Độ",1
" Top bán ròng khớp lệnh của nước ngoài gồm các mã: HPG, SSI, FUEVFVND, VIC, STB, MSN, KDH, DPM, VHC.Nhà đầu tư cá nhân mua ròng 967,1 tỷ đồng, trong đó họ mua ròng khớp lệnh là 922,5 tỷ đồng. Tính riêng giao dịch khớp lệnh, họ mua ròng 11/18 ngành, chủ yếu là ngành Bất động sản. Top mua ròng của nhà đầu tư cá nhân tập trung gồm: HPG, SSI, VIC, VPB, STB, HDG, VHC, TPB, NLG, KDH",0
" Ví dụ nhóm VN30 từ sau khi tăng lãi suất hôm 31/3 đến nay giá không tiến triển gì nhiều, thậm chí số lớn là giảm. Hiện kết quả kinh doanh quý 1 đang xuất hiện và khả năng cao cũng chỉ duy trì được đà dập dình yếu hiện tại, nếu không muốn nói là sẽ khiến nhiều cổ phiếu giảm. Yếu tố nới lỏng tiền tệ là một điểm tựa, nhưng cần thời gian",-1
"Về giao dịch của khối ngoại, hôm nay khối này bán ròng trên sàn HSX và mua ròng trên sàn HNX. Trong những phiên tới, chỉ số có thể sẽ có những phiên giằng co trong vùng 1,150-1,160 sau đà hồi phục ngắn hạn trước đó”VN-Index đã vượt cản thành công với động lực trong phiên không mạnh(Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội - SHS)""Đà tăng của thị trường đã chững lại trong phiên hôm nay khi VN-Index chỉ tăng điểm nhẹ +2,75 điểm (+0,24%) dù đã có đà từ phiên bùng nổ đầu tuần, hiện VN-Index đang trong khu vực nỗ lực vượt ngưỡng cản mạnh quan trọng 1.150 và sẽ không dễ dàng để có thể vượt qua ngưỡng này, thông thường thị trường sẽ có thêm các phiên rung lắc rũ bỏ để tích lũy đủ nội lực cho đợt bứt phá ngưỡng cản dứt khoát. Mặc dù khả năng thị trường có thể đối diện với các nhịp điều chỉnh tại vùng kháng cự mạnh nhưng động lực của xu hướng tăng đang rất mạnh mẽ và nội lực thị trường được hỗ trợ bởi các nền tảng gốc và nền tích lũy ngắn hạn tốt theo từng nhịp tăng nên chúng tôi cho rằng thị trường hoàn toàn có khả năng bứt phá ngưỡng kháng cự 1.150 để hình thành uptrend",1
" Tôi nghi ngờ việc Trung Quốc sẽ mua thêm nhiều dầu. Họ đã mua nhiều dầu dể dự trữ trong năm nay rồi. Bây giờ họ đã có sẵn nhiều dầu rồi”, nhà quản lý quỹ John Kilduff của công ty Again Capital nói với hãng tin Reuters.Giá dầu vẫn đang được hỗ trợ bởi nỗ lực cắt giảm sản lượng dầu của Tổ chức Các nước xuất khẩu dầu lửa (OPEC) và Nga, tức liên minh OPEC+",0
" Cụ thể, VN30 khớp chiều nay gần 2.877 tỷ đồng, tăng 53% so với phiên sáng. Như vậy một lần nữa bên mua đã chủ động đẩy giá lên",1
"  Ngày 22/6 vừa qua, đồng Yên lập đáy mới của 7 tháng ở mức 144,7 Yên đổi 1 USD, thấp nhất kể từ hôm 11/10 năm ngoái.Cú sụt mới nhất của đồng Yên diễn ra sau khi Chủ tịch Fed Jerome Powell tiếp tục khẳng định lập trường cứng rắn",-1
"Khi được hỏi về những thay đổi trên thị trường các sản phẩm dầu tinh luyện của Nga trong thời gian gần đây, trước và sau khi lệnh cấm vận của EU có hiệu lực, ông Katona cho rằng sự thay đổi thực ra không diễn ra ở châu Âu mà ở khu vực Bắc Phi",0
" Lãi suất bình quân của các khoản vay mua nhà trả góp lãi suất cố định kỳ hạn 30 năm ở Mỹ đang ở mức trên 7,5%. Mức lãi suất cao ngất ngưởng đã khiến thị trường chứng khoán Mỹ liên tục bán tháo gần đây, đồng thời có thể gây suy yếu hoạt động đầu tư, tuyển dụng và các hoạt động khác trong nền kinh tế",-1
" Thời điểm cuối tháng 6, tổng tài sản do Pyn Elite Fund quản lý lên đến hơn 750 triệu EUR (~820 triệu USD) và là một trong những quỹ ngoại có quy mô lớn nhất tại thị trường chứng khoán Việt Nam.Top 3 cổ phiếu tăng trưởng mạnh nhất của quỹ gồm CMC tăng 13,1%; MBB tăng 11,3% và VNFinLead ETF tăng 7,9%. Ở chiều ngược lại, VEA giảm 0,5%; VRE giảm 1,1% và ACV giảm 5,6%.",-1
" Rõ rang là cổ phiếu đang phân hóa sức mạnh, bất kể là cùng một nhóm ngành",0
" Sau giao dịch, VMI trở thành công ty lớn của VIC với số lượng cổ phiếu nắm giữ 243.462.578 cổ phiếu, chiếm 6,29% vốn điều lệ tại VIC. Sau giao dịch, tỷ lệ sở hữu của ông Vượng tại VIC hạ xuống còn 742 triệu cổ phiếu, chiếm 19,18% vốn điều lệ",-1
"Theo đó, NovaGroup thông báo đã bán gần 83 triệu cổ phiếu/136.373.192 cổ phiếu NVL đã đăng ký, từ ngày 16/6 đến ngày 14/7/2023 theo phương thức khớp lệnh hoặc/ và thỏa thuận.Như vậy, tỷ lệ giao dịch thành công chỉ đạt 60%, NVL cho biết lý do không bán hết lượng cổ phiếu đăng ký là thay đổi thời gian giao dịch để phù hợp với kế hoạch tái cơ cấu nợ. Sau giao dịch, tỷ lệ sở hữu của NovaGroup tại NVL giảm về còn 453.752.962 cổ phiếu, chiếm 23,2% vốn điều lệ",-1
Theo Công ty Chứng khoán Bản Việt (VCSC) thì lợi nhuận sau thuế giảm là do chi phí tài chính và chi phí khấu hao tăng dù sản lượng nước thương phẩm đạt 49 triệu m3 (+9% YoY),0
Khi đó thậm chí còn xảy ra cuộc khủng hoảng thiếu container rỗng,0
" Điều này đồng nghĩa Bắc Kinh sẽ cần tập trung vào khôi phục và tăng nhu cầu, đồng thời thúc đẩy “tăng trưởng chất lượng và hợp lý của nền kinh tế” - NBS nhấn mạnh.",1
"  Sửa đổi, bổ sung quy định về số lượng thành viên ban kiểm soát quỹ tín dụng nhân dân để phù hợp với quy mô của loại hình này.Cùng với đó, dự thảo Luật sửa đổi, bổ sung các quy định về người có liên quan, sửa đổi, bổ sung quy định những trường hợp không được đảm nhiệm chức vụ. Giảm tỷ lệ sở hữu tối đa của một cổ đông và người có liên quan để tăng tính đại chúng của tổ chức tín dụng cổ phần",1
" Lãi suất huy động đồng Việt Nam (VND) từ đầu năm đến nay đã giảm đáng kể, khoảng 35 điểm, trong khi lãi suất USD thị trường thế giới sẽ tiếp tục tăng, nên chênh lệch đang thu hẹp, làm giảm sức hấp dẫn của tiền đồng, có thể hạn chế luồng ngoại tệ vào Việt Nam.Khi tỷ giá biến động mạnh, Ngân hàng Nhà nước sẽ chủ động hút bớt tiền đồng thông qua phát hành tín phiếu, bởi vậy lãi suất huy động sẽ khó giảm thêm nhiều.Tỷ giá USD/VND trong ngắn hạn biến động do chịu tác động của chỉ số Đô la Mỹ (DXY) tăng trở lại, trong khi có thêm một số luồng ngoại tệ vào từ các thương vụ mua bán sáp nhập (M&A) và mua bán tài sản.Tuy nhiên, trong dài hạn, tỷ giá có xu hướng ổn định do quá trình tăng lãi suất của Fed đang gần tiến đến cuối chu kỳ và triển vọng kinh tế toàn cầu tốt lên từ việc Trung Quốc mở cửa trở lại, giúp cán cân thanh toán tổng thể của Việt Nam thặng dư trong năm 2023.",-1
"Đợt giảm giá này của đồng Nhân dân tệ cũng xảy ra bất chấp những dấu hiệu cho thấy Ngân hàng Trung ương Trung Quốc (PBOC) đang có những động thái nhỏ để làm chậm tốc độ mất giá của đồng nội tệ. Đầu tuần này, PBOC đã đưa ra mức tỷ giá tham chiếu đồng Nhân dân tệ cao hơn dự kiến ​​của các nhà giao dịch",-1
"Qua đó, trong danh sách bổ sung chứng chứng khoán không đủ điều kiện ký quỹ (margin) có 11 cổ phiếu - trong đó có NVL của Novaland với nguyên nhân là do chậm nộp báo cáo tài chính (BCTC) kiểm toán năm 2022 quá 5 ngày làm việc kể từ ngày hết hạn công bố thông tin",-1
" Khoảng cách chênh lệch giữa lợi suất của các trái phiếu với kỳ hạn khác nhau được gọi là đường cong lợi suất. Nhà đầu tư đang tăng cường đặt cược vào kịch bản kinh tế Mỹ hạ cánh mềm, mà ở đó lạm phát sẽ giảm về mục tiêu 2% của Fed trong khi nền kinh tế duy trì sự tăng trưởng chứ không suy thoái như trong kịch bản hạn cánh cứng",0
"“Lực bán vàng có thể sẽ tăng thêm một chút dưới ngưỡng 1.950 USD/oz. Nhưng tôi cho rằng nhu cầu vàng vật chất và đầu tư đều mạnh có thể ngăn giá vàng giảm sâu hơn”, một báo cáo của TD Securities nhận định.“Thị trường đang tin rằng Fed sẽ tăng lãi suất 0,25 điểm phần trăm nữa và sau đó có thể ‘án binh bất động’ để chờ xem điều gì sẽ xảy ra. Những biến động gần đây trong hệ thống ngân hàng và việc các cơ quan chức năng bơm thêm thanh khoản vào hệ thống để ổn định tình hình sẽ khiến cho lạm phát tồn tại lâu hơn ở mức cao hơn",-1
"Phiên ngày thứ Hai, quỹ giao dịch hoán đổi (ETF) vàng lớn nhất thế giới SPDR Gold Trust mua ròng 3,7 tấn vàng, nâng khối lượng nắm giữ lên 927,4 tấn vàng.Vietcombank sáng nay báo giá USD ở mức 23.310 đồng (mua vào) và 23.650 đồng (bán ra), giảm 20 đồng ở mỗi đầu giá so với sáng qua.",1
" Cụ thể: ON 4,42%; 1W 4,62%; 2 tuần (2W) 4,70%, 1 tháng (1M) 4,84%.Lợi suất trái phiếu chính phủ trên thị trường thứ cấp tăng ở tất cả các kỳ hạn, cụ thể: 3 năm 3,77%; 5 năm 3,80%; 7 năm 3,80%; 10 năm 4,18%; 15 năm 4,37%",1
" Theo đó, tới năm 2050 sẽ không còn sử dụng điện than để cung cấp cho lưới điện quốc gia. Đề xuất các phương án thay thế điện than bằng các nguồn điện khác như điện gió và điện sinh khối.Với Điện khí: Nhiệt điện khí nguồn từ mỏ khí trong nước, ưu tiên phát triển các dự án điện khí sử dụng tối đa nguồn khí trong nước. Từ nay đến năm 2030, tập trung phát triển 2 chuỗi dự án khí – điện tổng công suất mới 6,900 MW, tại Cụm nhà máy Lô B và Cụm nhà máy Cá Voi Xanh",0
" Đó là việc không thể làm được trong một ngày”, học giả Sergey Vakulenko thuộc Carnegie Endowment for International Peace, một tổ chức nghiên cứu ở Washington, nhận định",0
"Cấm đảm nhiệm chức vụ tại công ty chứng khoán, công ty quản lý quỹ đầu tư chứng khoán, chi nhánh công ty chứng khoán và công ty quản lý quỹ nước ngoài tại Việt Nam, công ty đầu tư chứng khoán có thời hạn 02 năm, kể từ ngày 09/10/2023, theo quy định tại khoản 2 và khoản 5 Điều 306 Nghị định số 155/2020/NĐ-CP.Trước đó, ngày 29/9/2023, Ủy ban Chứng khoán Nhà nước cũng xử phạt ông Phạm Thái Bình 92,5 triệu đồng. Lý do Tổng giám đốc thực hiện hợp đồng, giao dịch khi chưa được Đại hội đồng cổ đông hoặc Hội đồng quản trị chấp thuận",-1
"Triển vọng thị trường những tháng cuối năm ra sao, thưa ông?Tôi giữ nguyên quan điểm nhóm vốn hóa lớn tập trung ở bất động sản sẽ trở thành dòng dẫn dắt 6 tháng cuối năm. Lĩnh vực tài chính là chứng khoán kỳ vọng thanh khoản thị trường lãi suất thấp. Tiếp theo là dòng vận tại, sản xuất thực phẩm có thể chú ý. Nhóm triển vọng thấp hơn có thể nhắc tới như ngân hàng, nhưng ngân hàng vẫn khó",0
" Một chỉ báo của Ngân hàng Dự trữ New York cho thấy khả năng nền kinh tế lớn nhất suy thoái trong vòng 12 tháng tới là 68%.Theo ông Grant, kể cả khi Fed dừng tăng lãi suất vào tháng 6 tới, cũng chưa rõ sẽ dừng trong bao lâu, bởi theo nhiều thước đo, cuộc chiến chống lạm phát của cơ quan này vẫn chưa chấm dứt.Lạm phát lõi tháng 4 tại Mỹ, không bao gồm giá thực phẩm và năng lượng, đã tăng 5,5% so với một năm trước, mức tăng thấp hơn so với tháng 3 nhưng vẫn ở mức cao",-1
