Sentences,Sentiment
"So với thời điểm Q2 và Q3/2022, khoảng cách giữa E/P và lãi suất huy động tại Q1/2023 đã thu hẹp đáng kể do (1) Suy giảm lợi nhuận trong Q4/2022 và Q1/2023 và (2) Thị trường chứng khoán đã ghi nhận mức hồi phục đáng kể so với mức đáy Q3/2022.Tuy nhiên, dựa trên các các phân tích trên, khoảng cách (gap) giữa hai tỷ suất trên sẽ dần được nới rộng , qua đó mở ra tín hiệu thị trường sẽ dần hồi phục trong nửa cuối năm 2023 và năm 2024.Về mặt định giá nhóm cổ phiếu vốn hóa vừa và nhỏ không còn rẻ, đặc biệt sau kết quả kinh doanh Q1/2023. Nhóm vốn hóa vừa và nhỏ duy trì hiệu suất tương đối tích cực giai đoạn đầu năm 2023, điều này đến từ việc dòng tiền co hẹp khiến nhóm cổ phiếu vừa và nhỏ phù hợp khẩu vị của nhiều nhà đầu tư.Tuy nhiên, với việc kết quả kinh doanh Q1/2023 của nhóm cổ phiếu này sụt giảm mạnh so với cùng kỳ đi kèm với việc ghi nhận hiệu suất tương đối tốt trong 4T2023 đã khiến định giá của hai nhóm trên không còn hấp dẫn",1.0
"Vietnam Airlines dự kiến mở lại các đường bay đến Nam Kinh, Thâm Quyến, Hàng Châu, Tứ Xuyên trong tháng 4, bên cạnh các đường bay hiện tại là Hà Nội/TPHCM đi Bắc Kinh, Thượng Hải, Quảng Châu với tần suất 12 chuyến/tuần. Hãng cũng sẽ tăng cường sử dụng tàu thân rộng Airbus A350 và Boeing 787 trên các đường bay Trung Quốc.Câu hỏi quan trọng hiện nay là lượng khách Trung Quốc quay trở lại Việt Nam sẽ tăng mạnh như thế nào vào năm 2023? Kịch bản cơ sở của VDSC ước tính lượng khách du lịch Trung Quốc có thể đạt 20% so với mức của năm 2019, đạt 1 triệu du khách vào năm 2023, thấp hơn một chút so với tốc độ phục hồi của lượng khách du lịch Hàn Quốc vào năm 2022 do sự khác biệt trong chính sách miễn thị thực.",1.0
"Tính theo khả năng cung ứng vốn cho nền kinh tế, khối ngân hàng thông thường đóng góp trên 50% cho tổng vốn đầu tư toàn xã hội và riêng năm 2022 tăng tới 54%, bởi thị trường vốn năm vừa qua phát triển èo uột khi thị trường cổ phiếu và trái phiếu doanh nghiệp chỉ cung ứng lần lượt 0,4% và 10,6% tổng lượng vốn cho nền kinh tế, đây là điều vô cùng bất cập",-1.0
"Tỉ trọng giá trị giao dịch của nhóm vốn hóa vừa VNMID tăng lên 44,36 % chỉ số VNMID tăng 0,13%",1.0
" Điều này sẽ mang lại nhiều thanh khoản hơn cho nền kinh tế toàn cầu cũng như gián tiếp mang lại lợi ích cho nền kinh tế và thị trường chứng khoán Việt Nam.Trong báo cáo mới nhất của mình, VinaCapital cho rằng, một trong những lý do quan trọng nhất liên quan đến câu chuyện của SVB và Credit Suisse là sự vụ này có lợi cho Việt Nam, vì cả hai đều có khả năng dẫn đến việc VND tăng giá so với USD. Do đó sẽ cho phép Ngân hàng Nhà nước tái tích lũy một lượng đáng kể dự trữ ngoại hối trong năm nay",1.0
"Sau nhiều lần SBV hạ mạnh lãi suất chính sách, lợi tức các trái phiếu dài hạn 7-10 năm hiện đã không còn giảm thêm và đang tăng nhẹ trở lại từ cuối tháng 8. Tỷ giá USD/VND trong hệ thống ngân hàng cũng tăng 2,3% từ đầu năm nhưng mức độ mất giá của VND vẫn thấp so với Nhân dân tệ (4,5%) và nhiều đồng tiền trong khu vực. Lãi suất ngắn hạn VND hiện đã thấp hơn USD có thể làm giảm sức hấp dẫn của VND",-1.0
"Vàng là tài sản không mang lãi suất, nên kỳ vọng này của nhà đầu tư có lợi cho giá vàng. Ngoài ra, kỳ vọng đó cũng khiến lợi suất trái phiếu kho bạc Mỹ và tỷ giá USD đi xuống, củng cố thêm giá vàng vì vàng được định giá bằng USD.Diễn biến giá vàng thế giới 1 tháng qua. Xu hướng chính là giằng co, với mức giảm là 1,5%",-1.0
" NVL tăng 2,53%, VND tăng 1%, DXG tăng 1,94%, CTG tăng 1,97%, DIG tăng 1,2%, CII tăng 2,17%, EIB tăng 3,26%, HAG tăng 2,25%, HSG tăng 1,34% và BCG tăng 3,85% là các cổ phiếu nổi bật về thanh khoản.Khối ngoại sáng nay mua ròng 157,8 tỷ đồng trên HoSE sáng nay nhưng chủ yếu là thỏa thuận MSB với 268,7 tỷ đồng, trong khi mức mua ròng tổng thể ở mã này là 245,3 tỷ, tức là vẫn bán ròng nhẹ qua khớp lệnh",1.0
"Lúc hơn 9h sáng nay theo giờ Việt Nam, giá vàng giao ngay tại thị trường châu Á đứng ở 1.873,9 USD/oz, tăng 5,5 USD/oz so với đóng cửa phiên New York đêm qua. Trong phiên Mỹ ngày thứ Hai, giá vàng tăng 3,1 USD/oz, chốt ở 1.868,4 USD/oz",1.0
" “Những công ty có sự rà soát định kỳ sẽ bảo vệ được tốt hơn sức mua của nhân viên và giữ chân được những nhân sự quan trọng”, ông Quane nói",0.0
"Gần đây các chủ đầu tư nước ngoài đã tích cực hơn trong hoạt động M&A và hợp tác phát triển với các đối tác trong nước, điển hình như Keppel Land tuyên bố hợp tác phát triển dự án với KDH, hay Nomura, Capital Land,… được cho là đã mua lại đất đô thị của một chủ đầu tư trong nước, trong khi Fraser hay ESR cũng công bố cùng đầu tư vào các dự án công nghiệp với các đối tác trong nước.Nghị định 08: kéo dài thời gian cho những chủ đầu tư gặp khó khăn nhưng áp lực trả nợ vẫn còn",1.0
"VASEP cho  biết nhóm 3 doanh nghiệp đứng đầu Việt Nam về xuất khẩu cá tra sang Mỹ bao gồm: Vĩnh Hoàn, Thủy sản Biển Đông, Vạn Đức Tiền Giang chiếm tỷ trọng giá trị lần lượt là 51%, 18%, và 11%.Tuy nhiên, VASEP cho rằng nhu cầu tiêu thụ thủy sản nói chung và cá tra nói riêng đang ấm dần lên. Kết quả sau đợt thanh tra của Mỹ giúp tạo tâm lý tích cực cho các doanh nghiệp xuất khẩu trong thời gian tới",1.0
"Được biết, tại ĐHCĐ tháng 5/2023 của DXG, cổ đông đã thông qua phương án (1) phát hành quyền 101,7 triệu cổ phiếu (16,7% tổng số cổ phiếu lưu hành hiện tại) với giá phát hành dự kiến là 12.000 đồng/cổ phiếu, chủ yếu sẽ nộp chi phí thuế và nợ cho Hà An (công ty con mà DXG sở hữu 100% và là chủ đầu tư của GSW), và (2) phát hành riêng lẻ 57 triệu cổ phiếu với giá 15.000 đồng/cổ phiếu (9,3% tổng số cổ phiếu lưu hành hiện tại) để tăng tỷ lệ sở hữu tại DXS. VCSC cho biết vẫn chưa bao gồm các kế hoạch này vào định giá và dự báo của VCSC do chưa được Ủy ban Chứng khoán Nhà nước phê duyệt.VCSC cho biết yếu tố hỗ trợ đối với DXG là các dự án mới tại Bình Dương mở bán nhanh hơn dự kiến và rủi ro đối là dự án mới ra mắt chậm hơn dự kiến; rủi ro pha loãng từ các phương án tăng vốn",1.0
"Sau khi dao động chủ đạo quanh vùng giá 72-86 USD/thùng trong suốt 8 tháng đầu năm, giá dầu Brent đã bật tăng từ đầu tháng 9/2023 lên vùng 94 USD/thùng. Mức tăng này là do căng thẳng nguồn cung khi mà Arab Saudi thông báo duy trì việc cắt giảm tự nguyện 1 triệu thùng mỗi ngày tới cuối tháng 12/2023 để tiếp tục hỗ trợ giá dầu. Kế hoạch này ban đầu được dự định sẽ kết thúc vào cuối tháng 9/2023. Nga cũng cam kết cắt giảm sản lượng 300.000 thùng mỗi ngày trong cùng khoảng thời gian trên. Cam kết này đưa tổng cắt giảm sản lượng của OPEC+ lên 4,96 triệu thùng mỗi ngày khoảng 5% nhu cầu toàn cầu vào tháng 10.Theo cơ quan quản lý thông tin năng lượng Hoa Kỳ (EIA), giá dầu Brent trung bình Quý 4/2023 dự kiến duy trì quanh ngưỡng 93 USD/thùng, đưa giá trung bình cả năm 2023 lên mức 84 USD/thùng và 88 USD thùng cho năm 2024. Mức dự phóng này tương đương dự phóng từ 42 nhà kinh tế học và phân tích do Reuters khảo sát hồi tháng 9/2023. Do đó, ACBS dự phóng giá dầu Brent trung bình 84 USD/thùng năm 2023 và 87 USD/thùng năm 2024.Tác động của giá dầu cao lên hoạt động kinh doanh của các doanh nghiệp ngành dầu khí nhanh hay chậm tùy thuộc vào từng doanh nghiệp",1.0
Đồng nội tệ của Trung Quốc đang nổi lên như một ngôi sao với vai trò một đồng tiền có khả năng thách thức đồng USD trong hệ thống thanh toán toàn cầu,1.0
"Cụ thể: Doanh thu từ hoạt động đầu tư đạt 108 tỷ đồng, giảm 67,1 % so với năm 2021; Doanh thu từ hoạt động kinh doanh môi giới đạt gần 291 tỷ đồng, giảm 7,6% so với năm 2021; Doanh thu từ các hoạt động cho vay đạt gần 366 tỷ đồng, tăng 21,8% so với năm 2021; Doanh thu từ hoạt động ngân hàng đầu tư đạt 43,5 tỷ đồng, giảm 30,6% so với năm 2021. Qua đó, lợi nhuận hợp nhất sau thuế năm 2022 của Rồng Việt ghi nhận âm 115 tỷ đồng",-1.0
"Tuần vừa rồi, lợi suất trái phiếu kho bạc Mỹ kỳ hạn 10 năm có thời điểm vượt 4,8%, cao nhất kể từ khi cuộc khủng hoảng nợ dưới chuẩn bùng nổ ở Mỹ vào tháng 8/2007. Lợi suất trái phiếu chính phủ Đức kỳ hạn 10 năm có lúc vượt 3%, mức cao nhất kể từ năm 2011.Lợi suất trái phiếu tính bằng lợi tức cuống phiếu chia cho giá trái phiếu, có đơn vị tính là %/năm, phản ánh mức lợi nhuận mà nhà đầu tư kỳ vọng nhận được khi mua một trái phiếu cụ thể",1.0
 Cơ hội đưa VNI “test” đỉnh cũ vẫn còn,0.0
"  Năm 2023, Ngân hàng Nhà nước tập trung thanh tra về chuyển nhượng cổ phần, cổ phiếu của các tổ chức tín dụng có thể dẫn đến việc thâu tóm, chi phối tổ chức tín dụng; cấp tín dụng đối với nhóm khách hàng lớn...Đồng thời, các bộ, ban ngành, đơn vị chủ quản của doanh nghiệp cần quan tâm chỉ đạo các doanh nghiệpthực hiện việc đầu tư, góp vốn mua cổ phần tại các tổ chức tín dụng tuân thủ quy định; sử dụng nguồn vốn đi vay đúng mục đích, hiệu quả đảm bảo an toàn và trả nợ đúng hạn cho các tổ chức tín dụng",0.0
" Tuy nhiên sức ép bán ra cũng phản ánh rõ lên giao dịch các mã này. VRE lúc cao điểm tăng tới 1,75% so với tham chiếu nhưng đến cuối phiên chỉ còn tăng 1,4%. SSI mất sạch mức tăng 1,47% đầu phiên; VCB đảo chiều sang giảm",-1.0
" Ông Dimon cho biết ngân hàng này đang chuẩn bị cho kịch bản Mỹ vỡ nợ.Một sự kiện như vậy sẽ gây rúng động thế giới tài chính, ảnh hưởng đến “các hợp đồng, tài sản thế chấp, các tổ chức thanh toán, và khách hàng trên khắp thế giới” - ông Dimon nhấn mạnh. Cuộc họp mà JPMorgan Chase gọi là “căn phòng chiến tranh” (war room - thảo luận để chuẩn bị cho những tình huống xấu) hiện được tổ chức hàng tuần, sẽ chuyển sang tổ chức hàng ngày từ ngày 21/5 và chuyển sang 3 lần mỗi ngày sau đó, vị CEO cho biết",-1.0
" Lực mua đã khá hơn rất nhiều, mức giải ngân phiên chiều đạt 894,8 tỷ đồng, gấp 4,5 lần phiên sáng. Tuy nhiên bán ra cũng rất khủng với 1.074,7 tỷ đồng. Mức bán ròng tăng thêm khiến cả ngày khối này rút đi ròng tổng hợp 346,2 tỷ đồng",1.0
" Hoạt động chính là xây dựng các công trình bưu chính, viễn thông, công nghệ thông tin và các công trình công nghiệp, giao thông dân dụng",0.0
.. ảnh hưởng đến sự ổn định của thị trường bất động sản nói chung và hoạt động cấp tín dụng đối với lĩnh vực bất động sản nói riêng,-1.0
" Tại báo cáo kiểm toán nhấn mạnh, tập đoàn đang có các khoản nợ đã vay quá hạn trong đó có một số khoản vay đã được các ngân hàng đồng ý gia hạn",1.0
"Từ đầu năm đến nay, giá vàng đã tăng gần 10%. Đơn vị: USD/oz",1.0
" Bên cạnh đó, ngành Bất động sản cũng có tăng trưởng lợi nhuận ấn tượng 96,1% đóng góp 3,9 điểm % tăng trưởng thị trường, chủ yếu đến từ kết quả kinh doanh Q2/23 vượt trội của VHM đạt 9.652 tỷ đồng (+1.348,3%).Ngược lại, ngành Hóa Chất giảm 64,1%, Dầu khí (-74,3%), Kim loại (-71,8%) gây ảnh hưởng xấu nhất tới tăng trưởng lợi nhuận toàn thị trường bởi giá các loại hóa chất (phốt pho), kim loại (thép xây dựng) đều giảm mạnh. Trong khi đó, do biên lợi nhuận lọc hóa dầu co lại về mức trước khủng hoảng Nga-Ukraine khiến lợi nhuận các công ty lọc hóa dầu suy giảm mạnh so với cùng kỳ.Bức tranh tăng trưởng lợi nhuận toàn thị trường",-1.0
"Tuy nhiên, đến thời điểm hiện nay, HOSE chưa nhận được Báo cáo thường niên năm 2022 của HBC. Do đó, HOSE nhắc nhở và đề nghị HBC khẩn trương thực hiện công bố thông tin định kỳ nêu trên đế đảm bảo quyền lợi cho cổ đồng",-1.0
"Nhà phân tích cấp cao Edward Moya của Oanda cho rằng triển vọng dài hạn của giá vàng là tốt vì thị trường việc làm sẽ còn suy yếu, dẫn tới sự giảm nhiệt của nền kinh tế",1.0
" Đồng thời, đây cũng là nhịp “nghỉ” cần thiết để kích hoạt dòng tiền mới vào thị trường và để giúp thị trường tích lũy xung lực cần thiết cho các nhịp sóng tăng tiếp theo trong thời gian tới.Nhà đầu tư tiếp tục xem xét bán chốt lời từng phần để tăng dần tỷ trọng tiền mặt trong các nhịp tăng điểm của thị trường, hạn chế bán tháo ở các nhịp thị trường rung lắc mạnh trong phiên. Đồng thời lưu ý đặt các lệnh trailing stoploss để bảo toàn lợi nhuận và giảm thiểu rủi ro khi thị trường có biến động đảo chiều giảm điểm”.VN-Index có thể tiếp tục tiến về ngưỡng 1.280  (Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam – BSC)""Phiên cuối tuần, sau khi đi xuống trong buổi sáng, VN-Index lội dòng tăng điểm trong phiêu chiều và trở lại kết phiên tại ngưỡng 1.232,21 điểm, tăng gần 1% so với hôm qua",1.0
